CustomerID,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
17029,2011-08-21 11:06:00,2,716.0,111,2,2,3,7,Needs Attention
17030,2011-10-07 08:49:00,1,146.87,64,2,2,1,5,Needs Attention
17031,2011-11-28 10:23:00,2,380.35,12,4,2,2,8,Promising
17033,2011-09-14 14:34:00,3,1030.14,86,2,3,3,8,At Risk
17034,2011-11-23 15:14:00,3,745.52,16,4,3,3,10,Loyal
17035,2011-04-08 11:23:00,2,433.53000000000003,246,1,2,2,5,Needs Attention
17037,2011-09-13 12:49:00,1,1267.32,88,2,2,3,7,Needs Attention
17038,2011-11-09 13:50:00,1,112.4,30,3,2,1,6,Promising
17040,2011-07-25 10:19:00,1,449.73,138,2,2,2,6,Needs Attention
17041,2011-11-13 11:21:00,3,1081.57,27,3,3,3,9,Loyal
17042,2011-12-07 12:26:00,5,1044.3799999999999,3,4,4,3,11,Loyal
17043,2011-11-07 15:33:00,4,1735.18,32,3,3,4,10,Loyal
17044,2011-11-14 14:28:00,1,948.48,25,3,2,3,8,Promising
17045,2011-08-18 17:09:00,3,339.44,113,2,3,2,7,At Risk
17046,2011-07-05 14:24:00,1,642.02,157,1,2,2,5,Needs Attention
17047,2011-09-15 13:27:00,3,1100.9,85,2,3,3,8,At Risk
17048,2011-08-14 11:49:00,3,925.35,118,2,3,3,8,At Risk
17049,2011-12-07 10:48:00,9,5659.9800000000005,3,4,4,4,12,Champions
17050,2011-09-04 13:48:00,6,3228.84,96,2,4,4,10,At Risk
17051,2011-05-29 14:13:00,1,247.14000000000001,194,1,2,1,4,Needs Attention
17052,2011-11-11 14:50:00,1,413.75,28,3,2,2,7,Promising
17053,2011-08-01 10:23:00,1,498.48,131,2,2,2,6,Needs Attention
17054,2011-11-11 12:56:00,5,1356.33,28,3,4,3,10,Loyal
17058,2011-09-19 10:13:00,3,1179.89,82,2,3,3,8,At Risk
17059,2011-11-10 12:27:00,5,3095.04,30,3,4,4,11,Loyal
17060,2011-03-18 13:27:00,1,234.24,266,1,2,1,4,Needs Attention
17061,2011-09-27 11:24:00,11,5232.2300000000005,74,2,4,4,10,At Risk
17062,2011-01-30 11:01:00,4,533.33,314,1,3,2,6,At Risk
17063,2011-11-18 16:19:00,7,1461.14,21,3,4,3,10,Loyal
17064,2011-10-12 10:18:00,3,859.35,59,2,3,3,8,At Risk
17068,2011-11-27 13:14:00,21,4545.89,12,4,4,4,12,Champions
17069,2011-11-11 17:13:00,9,2709.7000000000003,28,3,4,4,11,Loyal
17070,2011-08-17 17:01:00,1,312.14,114,2,2,2,6,Needs Attention
17071,2011-11-11 16:31:00,9,2429.03,28,3,4,4,11,Loyal
17073,2011-11-22 11:47:00,4,1444.84,18,4,3,3,10,Loyal
17075,2011-11-22 11:58:00,4,834.12,18,4,3,3,10,Loyal
17076,2011-11-03 17:53:00,3,841.0799999999999,36,3,3,3,9,Loyal
17078,2011-11-03 19:17:00,2,375.86,36,3,2,2,7,Promising
17079,2011-09-22 15:34:00,1,118.80000000000001,78,2,2,1,5,Needs Attention
17080,2011-11-17 12:59:00,2,287.62,22,3,2,1,6,Promising
17081,2011-11-14 12:56:00,2,290.16,25,3,2,1,6,Promising
17082,2011-11-06 15:17:00,2,2003.85,33,3,2,4,9,Promising
17083,2011-08-22 15:43:00,3,1405.78,109,2,3,3,8,At Risk
17084,2011-11-04 14:54:00,2,2949.75,35,3,2,4,9,Promising
17085,2011-08-08 14:15:00,5,1566.65,123,2,4,3,9,At Risk
17086,2011-12-02 13:54:00,6,2050.08,7,4,4,4,12,Champions
17088,2011-11-11 14:23:00,4,1991.01,28,3,3,4,10,Loyal
17090,2011-12-05 13:44:00,7,2043.95,4,4,4,4,12,Champions
17091,2011-12-07 10:43:00,9,3827.76,3,4,4,4,12,Champions
17092,2011-10-20 19:51:00,4,1777.78,50,3,3,4,10,Loyal
17094,2011-01-21 13:09:00,1,302.0,322,1,2,1,4,Needs Attention
17095,2011-11-17 12:21:00,3,1324.16,23,3,3,3,9,Loyal
17096,2011-11-24 15:01:00,4,1022.13,15,4,3,3,10,Loyal
17097,2011-12-07 17:05:00,8,954.42,2,4,4,3,11,Loyal
17100,2011-11-21 16:36:00,2,971.74,18,4,2,3,9,Promising
17101,2011-11-29 13:57:00,4,1621.73,10,4,3,3,10,Loyal
17102,2011-03-23 10:08:00,1,25.5,262,1,2,1,4,Needs Attention
17105,2011-07-03 15:53:00,2,665.78,159,1,2,2,5,Needs Attention
17107,2011-11-06 14:14:00,6,10815.43,33,3,4,4,11,Loyal
17109,2011-11-10 16:59:00,6,885.04,29,3,4,3,10,Loyal
17110,2011-06-27 12:58:00,1,163.29999999999998,165,1,2,1,4,Needs Attention
17111,2011-10-23 15:59:00,1,248.61,47,3,2,1,6,Promising
17114,2011-12-04 12:17:00,8,808.62,6,4,4,3,11,Loyal
17115,2011-12-01 14:30:00,3,837.5,8,4,3,3,10,Loyal
17117,2011-02-24 13:54:00,1,116.19999999999999,288,1,2,1,4,Needs Attention
17118,2011-01-26 12:19:00,1,157.02,318,1,2,1,4,Needs Attention
17119,2011-12-06 14:40:00,2,606.91,3,4,3,2,9,Loyal
17120,2011-04-20 15:21:00,1,307.46,233,1,2,2,5,Needs Attention
17122,2011-08-12 14:33:00,1,138.32,119,2,2,1,5,Needs Attention
17123,2011-07-01 10:47:00,1,345.29999999999995,162,1,2,2,5,Needs Attention
17124,2011-06-07 14:02:00,1,298.89,185,1,2,1,4,Needs Attention
17125,2011-10-20 14:41:00,1,259.35,50,3,2,1,6,Promising
17126,2011-07-10 13:52:00,5,1004.75,152,1,4,3,8,At Risk
17128,2011-01-09 12:02:00,1,157.09,335,1,2,1,4,Needs Attention
17131,2011-12-04 12:52:00,5,2463.17,5,4,4,4,12,Champions
17133,2011-11-24 12:27:00,7,4892.240000000001,16,4,4,4,12,Champions
17134,2011-08-25 09:53:00,2,425.0,107,2,3,2,7,At Risk
17135,2011-11-23 16:48:00,7,1139.73,16,4,4,3,11,Loyal
17138,2011-03-09 11:54:00,1,380.5,276,1,2,2,5,Needs Attention
17139,2011-11-24 10:12:00,12,10668.47,16,4,4,4,12,Champions
17140,2011-04-06 13:33:00,1,465.32,247,1,2,2,5,Needs Attention
17142,2011-04-14 18:22:00,1,579.0,239,1,2,2,5,Needs Attention
17144,2011-12-08 17:57:00,2,984.57,1,4,3,3,10,Loyal
17146,2011-08-26 12:44:00,3,749.78,106,2,3,3,8,At Risk
17147,2011-11-17 12:32:00,4,1714.59,23,3,3,4,10,Loyal
17148,2011-10-19 09:59:00,1,124.88,52,2,2,1,5,Needs Attention
17152,2011-05-29 12:19:00,3,1689.5,195,1,3,4,8,At Risk
17153,2011-11-15 13:42:00,1,213.78,24,3,2,1,6,Promising
17154,2011-09-25 13:42:00,1,329.34,75,2,2,2,6,Needs Attention
17155,2011-11-22 12:38:00,2,251.70000000000002,18,4,3,1,8,Loyal
17157,2011-12-02 09:10:00,2,319.0,8,4,3,2,9,Loyal
17158,2011-11-07 15:15:00,3,1266.97,32,3,3,3,9,Loyal
17159,2011-11-18 10:52:00,3,1538.88,22,3,3,3,9,Loyal
17160,2011-11-08 14:05:00,6,3518.03,31,3,4,4,11,Loyal
17162,2011-11-11 11:34:00,10,1715.46,29,3,4,4,11,Loyal
17163,2011-11-18 08:57:00,2,293.1,22,3,3,1,7,Loyal
17164,2011-11-07 09:14:00,7,2467.35,33,3,4,4,11,Loyal
17165,2011-02-28 16:39:00,1,158.68,284,1,2,1,4,Needs Attention
17166,2011-11-01 09:46:00,2,206.34,39,3,3,1,7,Loyal
17169,2011-10-13 10:25:00,2,835.78,58,2,3,3,8,At Risk
17171,2011-02-23 16:37:00,1,224.91,289,1,2,1,4,Needs Attention
17172,2011-09-22 09:36:00,1,317.76,79,2,2,2,6,Needs Attention
17173,2011-12-04 14:40:00,8,3766.6,5,4,4,4,12,Champions
17174,2011-05-06 11:47:00,1,59.9,218,1,2,1,4,Needs Attention
17175,2011-10-26 15:31:00,4,1443.69,44,3,3,3,9,Loyal
17176,2011-05-22 12:41:00,1,306.13,202,1,2,2,5,Needs Attention
17179,2011-06-14 16:48:00,3,711.79,178,1,3,3,7,At Risk
17180,2011-10-14 15:46:00,4,796.03,56,2,3,3,8,At Risk
17181,2011-10-13 14:48:00,2,239.92000000000002,57,2,3,1,6,At Risk
17183,2011-12-02 10:07:00,6,3347.31,8,4,4,4,12,Champions
17186,2011-10-24 10:20:00,2,144.0,47,3,3,1,7,Loyal
17187,2011-04-27 12:39:00,1,203.95,227,1,2,1,4,Needs Attention
17188,2011-11-28 13:53:00,7,2474.23,11,4,4,4,12,Champions
17189,2011-08-25 19:39:00,2,384.40000000000003,106,2,3,2,7,At Risk
17190,2011-10-12 11:33:00,2,444.74,59,2,3,2,7,At Risk
17191,2011-11-11 16:58:00,7,2095.13,28,3,4,4,11,Loyal
17193,2011-11-04 12:47:00,7,1699.3000000000002,36,3,4,4,11,Loyal
17194,2010-12-14 12:06:00,1,226.78,361,1,2,1,4,Needs Attention
17197,2011-11-10 10:32:00,1,1013.01,30,3,2,3,8,Promising
17198,2011-11-16 10:39:00,3,692.22,24,3,3,3,9,Loyal
17201,2011-10-17 11:55:00,1,342.63,54,2,2,2,6,Needs Attention
17203,2011-11-04 12:27:00,6,3563.85,36,3,4,4,11,Loyal
17204,2011-06-17 14:46:00,4,1564.56,175,1,3,3,7,At Risk
17205,2011-10-17 12:46:00,1,384.08,54,2,2,2,6,Needs Attention
17206,2011-10-17 13:25:00,1,204.24,53,2,2,1,5,Needs Attention
17211,2011-11-13 12:03:00,8,2317.2200000000003,27,3,4,4,11,Loyal
17212,2011-03-31 19:42:00,1,226.85,253,1,2,1,4,Needs Attention
17213,2011-10-30 14:53:00,7,2781.23,40,3,4,4,11,Loyal
17214,2011-10-10 13:17:00,6,1069.1200000000001,60,2,4,3,9,At Risk
17217,2011-04-19 17:19:00,1,113.5,234,1,2,1,4,Needs Attention
17218,2011-12-05 13:52:00,10,1960.72,4,4,4,4,12,Champions
17219,2011-11-08 11:25:00,1,114.23,32,3,2,1,6,Promising
17220,2011-11-15 13:47:00,14,3198.25,24,3,4,4,11,Loyal
17221,2011-12-02 13:35:00,2,335.13,7,4,3,2,9,Loyal
17222,2011-10-05 13:58:00,1,354.15,65,2,2,2,6,Needs Attention
17223,2011-02-02 15:57:00,2,391.79,310,1,3,2,6,At Risk
17226,2011-02-04 11:52:00,1,393.49,309,1,2,2,5,Needs Attention
17227,2011-11-21 10:51:00,6,939.32,19,3,4,3,10,Loyal
17228,2011-11-24 10:24:00,8,1906.09,16,4,4,4,12,Champions
17229,2011-09-04 13:56:00,2,318.76,96,2,3,2,7,At Risk
17230,2011-03-20 16:12:00,8,3638.41,264,1,4,4,9,At Risk
17231,2011-11-27 15:18:00,10,3174.32,12,4,4,4,12,Champions
17232,2011-12-07 12:21:00,2,421.52,3,4,3,2,9,Loyal
17233,2011-11-04 14:06:00,1,190.88,35,3,2,1,6,Promising
17234,2011-06-10 11:20:00,1,149.89000000000001,183,1,2,1,4,Needs Attention
17235,2011-11-14 15:51:00,2,550.06,25,3,3,2,8,Loyal
17236,2011-11-27 12:00:00,6,916.13,13,4,4,3,11,Loyal
17237,2011-11-28 15:02:00,2,314.69,11,4,3,2,9,Loyal
17238,2011-12-07 11:35:00,17,3744.65,3,4,4,4,12,Champions
17239,2011-01-31 09:41:00,1,382.5,313,1,2,2,5,Needs Attention
17242,2011-08-23 14:55:00,2,1135.04,108,2,3,3,8,At Risk
17243,2011-12-08 13:26:00,26,8668.45,1,4,4,4,12,Champions
17244,2011-10-17 15:19:00,1,954.9,53,2,2,3,7,Needs Attention
17245,2011-05-19 10:43:00,1,171.45,205,1,2,1,4,Needs Attention
17247,2011-11-24 15:21:00,1,282.19,15,4,2,1,7,Promising
17248,2011-08-11 13:34:00,1,318.65,120,2,2,2,6,Needs Attention
17250,2011-12-06 12:15:00,2,384.52,4,4,3,2,9,Loyal
17251,2010-12-12 11:06:00,1,283.28000000000003,363,1,2,1,4,Needs Attention
17252,2011-08-15 09:45:00,2,353.86,117,2,3,2,7,At Risk
17253,2011-11-21 12:59:00,1,178.26,18,4,2,1,7,Promising
17254,2011-12-05 12:46:00,2,272.44,5,4,3,1,8,Loyal
17255,2011-10-30 12:18:00,2,298.41,41,3,3,1,7,Loyal
17256,2011-08-24 13:30:00,2,240.0,107,2,3,1,6,At Risk
17259,2011-07-14 15:01:00,2,603.37,148,1,3,2,6,At Risk
17262,2011-10-18 12:56:00,5,1253.3600000000001,52,2,4,3,9,At Risk
17263,2011-05-15 14:32:00,1,63.440000000000005,208,1,2,1,4,Needs Attention
17265,2011-07-24 10:49:00,2,562.9,139,2,3,2,7,At Risk
17266,2011-12-07 14:12:00,3,310.64,2,4,3,2,9,Loyal
17267,2011-08-04 17:22:00,2,317.62,127,2,3,2,7,At Risk
17268,2011-08-24 10:06:00,4,763.64,108,2,3,3,8,At Risk
17272,2011-10-28 16:37:00,4,2148.63,42,3,3,4,10,Loyal
17274,2011-11-04 13:16:00,1,111.97999999999999,35,3,2,1,6,Promising
17277,2011-04-26 12:47:00,2,1065.3500000000001,228,1,3,3,7,At Risk
17278,2011-04-12 13:10:00,1,246.04,241,1,2,1,4,Needs Attention
17279,2011-10-13 11:58:00,1,187.82999999999998,58,2,2,1,5,Needs Attention
17282,2011-08-01 14:29:00,3,1703.41,130,2,3,4,9,At Risk
17284,2011-10-10 14:38:00,6,1652.58,60,2,4,4,10,At Risk
17286,2011-11-18 12:47:00,1,153.92,22,3,2,1,6,Promising
17287,2011-11-13 13:27:00,7,1064.11,26,3,4,3,10,Loyal
17288,2011-11-30 16:09:00,7,1419.73,9,4,4,3,11,Loyal
17289,2011-11-08 12:01:00,3,944.41,32,3,3,3,9,Loyal
17290,2011-12-06 12:38:00,2,525.24,4,4,3,2,9,Loyal
17291,2011-02-04 13:04:00,1,550.8000000000001,308,1,2,2,5,Needs Attention
17293,2011-12-01 14:37:00,9,1875.1100000000001,8,4,4,4,12,Champions
17295,2011-11-11 10:49:00,3,556.95,29,3,3,2,8,Loyal
17297,2011-11-22 14:43:00,1,131.78,17,4,2,1,7,Promising
17298,2011-08-30 16:43:00,2,498.42,101,2,3,2,7,At Risk
17299,2011-11-28 12:01:00,4,669.11,12,4,3,3,10,Loyal
17301,2011-11-18 13:43:00,1,197.63,21,3,2,1,6,Promising
17302,2011-11-25 09:36:00,5,1135.63,15,4,4,3,11,Loyal
17303,2010-12-13 13:32:00,1,250.04,361,1,2,1,4,Needs Attention
17306,2011-11-29 12:14:00,19,8631.31,11,4,4,4,12,Champions
17309,2011-09-05 15:20:00,1,82.75,95,2,2,1,5,Needs Attention
17311,2011-09-22 14:11:00,2,1384.85,78,2,3,3,8,At Risk
17312,2011-07-24 11:52:00,3,644.3,139,2,3,2,7,At Risk
17313,2011-11-08 15:45:00,1,2328.84,31,3,2,4,9,Promising
17314,2011-11-15 09:41:00,8,2527.92,25,3,4,4,11,Loyal
17315,2011-12-08 12:15:00,36,6252.18,2,4,4,4,12,Champions
17317,2011-10-24 17:19:00,3,2600.34,46,3,3,4,10,Loyal
17320,2011-08-31 13:31:00,3,1200.6200000000001,100,2,3,3,8,At Risk
17321,2011-12-01 13:41:00,2,700.86,8,4,3,3,10,Loyal
17323,2011-11-24 17:29:00,7,917.67,15,4,4,3,11,Loyal
17324,2011-11-22 10:34:00,4,990.23,18,4,3,3,10,Loyal
17325,2011-03-04 13:09:00,1,96.8,280,1,2,1,4,Needs Attention
17329,2011-11-25 14:24:00,2,523.11,14,4,3,2,9,Loyal
17330,2011-11-17 08:56:00,2,363.9,23,3,3,2,8,Loyal
17331,2011-08-08 11:55:00,1,175.2,124,2,2,1,5,Needs Attention
17333,2011-09-15 10:11:00,1,494.25,86,2,2,2,6,Needs Attention
17334,2011-02-10 14:59:00,2,307.02,302,1,3,2,6,At Risk
17337,2011-07-11 14:55:00,4,2026.42,151,1,3,4,8,At Risk
17338,2011-11-22 14:23:00,8,6635.14,17,4,4,4,12,Champions
17339,2011-09-06 13:29:00,2,243.36,94,2,3,1,6,At Risk
17340,2011-11-10 10:45:00,11,12353.29,30,3,4,4,11,Loyal
17341,2011-07-06 12:33:00,3,781.36,157,1,3,3,7,At Risk
17343,2010-12-19 15:07:00,1,193.64,355,1,2,1,4,Needs Attention
17344,2011-10-24 12:56:00,1,160.57,46,3,2,1,6,Promising
17345,2011-11-24 15:03:00,4,537.74,15,4,3,2,9,Loyal
17346,2011-12-06 12:18:00,15,2676.56,4,4,4,4,12,Champions
17347,2011-09-14 13:12:00,1,228.96,86,2,2,1,5,Needs Attention
17348,2011-11-25 11:25:00,5,1159.52,15,4,4,3,11,Loyal
17349,2011-06-13 14:29:00,1,110.75,179,1,2,1,4,Needs Attention
17350,2011-12-01 15:47:00,4,1286.07,8,4,3,3,10,Loyal
17351,2011-11-03 18:45:00,3,587.15,36,3,3,2,8,Loyal
17353,2011-08-02 17:19:00,2,1740.0,129,2,3,4,9,At Risk
17354,2011-10-20 10:34:00,1,1393.06,51,3,2,3,8,Promising
17356,2011-02-01 11:07:00,1,178.22,312,1,2,1,4,Needs Attention
17357,2011-11-15 16:30:00,2,388.14,24,3,3,2,8,Loyal
17358,2011-02-09 16:57:00,2,365.85,303,1,3,2,6,At Risk
17359,2011-11-28 14:37:00,1,127.86,11,4,2,1,7,Promising
17360,2011-11-22 13:11:00,3,585.79,17,4,3,2,9,Loyal
17361,2011-10-21 15:43:00,3,488.2,49,3,3,2,8,Loyal
17362,2011-04-14 14:43:00,2,312.23,239,1,3,2,6,At Risk
17364,2011-12-09 09:00:00,11,4481.18,1,4,4,4,12,Champions
17365,2011-11-27 12:13:00,8,4796.52,13,4,4,4,12,Champions
17367,2011-04-15 14:21:00,1,168.4,238,1,2,1,4,Needs Attention
17368,2011-11-16 15:26:00,8,1912.67,23,3,4,4,11,Loyal
17370,2011-09-28 10:14:00,4,446.18,73,2,3,2,7,At Risk
17371,2011-11-22 13:30:00,3,423.89,17,4,3,2,9,Loyal
17372,2011-10-30 11:37:00,8,1342.68,41,3,4,3,10,Loyal
17373,2011-10-30 15:28:00,4,646.92,40,3,3,2,8,Loyal
17374,2011-05-05 09:05:00,2,495.77,219,1,3,2,6,At Risk
17375,2011-05-24 15:45:00,3,400.1,199,1,3,2,6,At Risk
17376,2011-09-30 12:36:00,2,203.2,71,2,3,1,6,At Risk
17377,2011-11-16 11:17:00,20,4100.92,24,3,4,4,11,Loyal
17379,2011-11-28 13:56:00,1,404.66,11,4,2,2,8,Promising
17381,2011-12-01 11:59:00,29,20275.61,9,4,4,4,12,Champions
17382,2011-10-05 13:05:00,1,65.4,65,2,2,1,5,Needs Attention
17383,2011-12-05 17:36:00,1,199.29,4,4,2,1,7,Promising
17384,2011-11-20 15:48:00,2,336.4,19,3,3,2,8,Loyal
17385,2011-11-25 11:02:00,1,261.11,15,4,2,1,7,Promising
17386,2011-12-02 11:28:00,6,2686.42,8,4,4,4,12,Champions
17387,2011-11-20 11:00:00,2,784.11,20,3,3,3,9,Loyal
17388,2011-09-23 10:31:00,4,1259.56,78,2,3,3,8,At Risk
17389,2011-12-09 09:38:00,34,31833.68,1,4,4,4,12,Champions
17391,2011-06-29 09:58:00,2,508.8,164,1,3,2,6,At Risk
17392,2011-02-06 12:48:00,2,451.91,307,1,3,2,6,At Risk
17394,2011-05-04 13:22:00,1,203.86999999999998,219,1,2,1,4,Needs Attention
17396,2011-10-31 14:12:00,7,7312.8,39,3,4,4,11,Loyal
17397,2011-11-17 14:08:00,2,696.41,22,3,3,3,9,Loyal
17398,2011-08-17 09:48:00,3,653.38,115,2,3,2,7,At Risk
17400,2011-08-05 15:38:00,5,2129.96,126,2,4,4,10,At Risk
17402,2011-12-05 10:15:00,12,2598.85,5,4,4,4,12,Champions
17403,2011-11-03 15:18:00,1,281.62,36,3,2,1,6,Promising
17404,2011-12-05 16:26:00,13,31781.82,4,4,4,4,12,Champions
17405,2011-12-08 17:12:00,3,1031.41,1,4,3,3,10,Loyal
17406,2011-01-10 15:07:00,3,2200.42,333,1,3,4,8,At Risk
17408,2011-06-29 12:53:00,1,32.65,163,1,2,1,4,Needs Attention
17409,2011-06-08 10:36:00,2,771.85,185,1,3,3,7,At Risk
17410,2011-11-23 15:46:00,5,1214.72,16,4,4,3,11,Loyal
17411,2011-11-27 14:25:00,3,778.94,12,4,3,3,10,Loyal
17412,2011-12-07 11:36:00,7,1258.06,3,4,4,3,11,Loyal
17414,2011-10-27 12:13:00,2,778.0,44,3,3,3,9,Loyal
17415,2011-09-21 12:50:00,1,507.84,80,2,2,2,6,Needs Attention
17416,2011-11-10 12:47:00,7,6893.42,30,3,4,4,11,Loyal
17418,2011-10-28 13:00:00,2,463.46000000000004,42,3,3,2,8,Loyal
17419,2011-11-28 13:47:00,12,4226.57,11,4,4,4,12,Champions
17420,2011-10-20 14:52:00,3,598.83,50,3,3,2,8,Loyal
17422,2011-11-23 13:27:00,6,1979.37,16,4,4,4,12,Champions
17423,2011-10-24 13:36:00,2,698.41,46,3,3,3,9,Loyal
17425,2011-11-20 15:30:00,2,759.17,19,3,3,3,9,Loyal
17426,2011-12-01 18:07:00,6,5037.26,8,4,4,4,12,Champions
17427,2011-09-29 11:29:00,1,100.8,72,2,2,1,5,Needs Attention
17428,2011-12-09 09:45:00,28,17256.85,1,4,4,4,12,Champions
17429,2011-08-03 13:22:00,3,524.9200000000001,128,2,3,2,7,At Risk
17430,2011-11-07 09:24:00,2,265.76,33,3,3,1,7,Loyal
17431,2011-01-30 14:36:00,1,403.3,313,1,2,2,5,Needs Attention
17432,2011-11-21 17:33:00,2,365.76,18,4,3,2,9,Loyal
17433,2011-09-12 14:24:00,1,303.15999999999997,88,2,2,1,5,Needs Attention
17434,2011-12-07 13:16:00,7,2373.82,2,4,4,4,12,Champions
17436,2011-12-08 12:30:00,2,216.29999999999998,2,4,3,1,8,Loyal
17438,2011-03-31 10:26:00,1,388.45000000000005,254,1,2,2,5,Needs Attention
17440,2011-07-06 11:54:00,3,186.42000000000002,157,1,3,1,5,At Risk
17442,2011-11-03 09:17:00,6,2248.56,37,3,4,4,11,Loyal
17443,2011-05-04 10:47:00,1,534.24,220,1,2,2,5,Needs Attention
17444,2011-07-11 10:33:00,2,2389.1,152,1,3,4,8,At Risk
17446,2011-06-16 10:42:00,2,120.9,177,1,3,1,5,At Risk
17447,2011-10-30 14:18:00,2,541.53,40,3,3,2,8,Loyal
17449,2011-12-07 16:56:00,7,2517.86,2,4,4,4,12,Champions
17450,2011-12-01 13:29:00,46,194550.79,8,4,4,4,12,Champions
17451,2011-12-08 15:02:00,7,1721.4,1,4,4,4,12,Champions
17453,2011-11-22 09:42:00,2,486.71999999999997,18,4,3,2,9,Loyal
17454,2011-05-31 13:58:00,4,517.53,192,1,3,2,6,At Risk
17455,2011-05-20 12:31:00,1,131.7,204,1,2,1,4,Needs Attention
17456,2010-12-09 15:23:00,1,249.86,365,1,2,1,4,Needs Attention
17457,2011-08-05 12:48:00,5,1737.7,127,2,4,4,10,At Risk
17458,2011-11-24 13:01:00,1,316.5,15,4,2,2,8,Promising
17459,2011-10-27 13:25:00,2,657.3,43,3,3,2,8,Loyal
17460,2011-09-06 15:04:00,6,622.4300000000001,94,2,4,2,8,At Risk
17461,2011-11-17 10:21:00,3,757.46,23,3,3,3,9,Loyal
17462,2011-10-10 13:56:00,2,675.69,60,2,3,3,8,At Risk
17463,2011-11-23 13:40:00,5,1896.41,16,4,4,4,12,Champions
17464,2011-07-04 13:19:00,1,289.96000000000004,158,1,2,1,4,Needs Attention
17466,2011-11-29 13:15:00,2,763.28,10,4,3,3,10,Loyal
17468,2011-11-29 15:33:00,2,137.0,10,4,3,1,8,Loyal
17469,2011-11-23 13:15:00,5,1870.97,16,4,4,4,12,Champions
17470,2011-10-26 12:42:00,5,1125.07,45,3,4,3,10,Loyal
17472,2011-06-01 14:57:00,3,710.29,191,1,3,3,7,At Risk
17475,2011-09-21 14:55:00,1,194.37,79,2,2,1,5,Needs Attention
17480,2011-09-23 11:39:00,1,511.82,78,2,2,2,6,Needs Attention
17481,2011-12-06 12:28:00,4,1255.59,4,4,3,3,10,Loyal
17483,2011-10-05 13:10:00,3,414.04,65,2,3,2,7,At Risk
17486,2011-03-23 14:00:00,1,396.87,261,1,2,2,5,Needs Attention
17489,2011-10-12 08:56:00,2,376.64,59,2,3,2,7,At Risk
17490,2011-12-09 09:08:00,7,2092.32,1,4,4,4,12,Champions
17491,2011-12-08 16:18:00,10,3558.87,1,4,4,4,12,Champions
17492,2011-04-05 15:21:00,1,374.57,248,1,2,2,5,Needs Attention
17495,2011-12-02 12:08:00,2,497.56,8,4,3,2,9,Loyal
17496,2010-12-16 08:39:00,1,271.05,359,1,2,1,4,Needs Attention
17498,2011-09-25 12:25:00,1,272.22,76,2,2,1,5,Needs Attention
17499,2011-02-23 09:14:00,1,622.88,290,1,2,2,5,Needs Attention
17500,2011-11-22 14:25:00,3,1138.0,17,4,3,3,10,Loyal
17501,2011-05-03 09:47:00,2,288.6,221,1,3,1,5,At Risk
17502,2011-11-30 13:13:00,4,689.1,9,4,3,3,10,Loyal
17503,2011-12-07 09:18:00,2,558.96,3,4,3,2,9,Loyal
17504,2011-05-17 12:59:00,9,2997.0299999999997,206,1,4,4,9,At Risk
17505,2011-07-01 12:50:00,2,1145.84,162,1,3,3,7,At Risk
17506,2011-09-25 11:39:00,1,302.2,76,2,2,1,5,Needs Attention
17507,2011-03-23 11:48:00,2,605.58,262,1,3,2,6,At Risk
17508,2011-03-04 08:10:00,1,387.31,281,1,2,2,5,Needs Attention
17509,2011-10-13 10:26:00,8,6115.14,58,2,4,4,10,At Risk
17510,2011-11-15 10:00:00,1,308.48,25,3,2,2,7,Promising
17511,2011-12-07 10:12:00,31,91062.38,3,4,4,4,12,Champions
17512,2011-11-11 12:11:00,10,2924.9900000000002,29,3,4,4,11,Loyal
17513,2011-09-28 16:42:00,1,513.2,72,2,2,2,6,Needs Attention
17514,2011-08-03 15:45:00,1,208.65,128,2,2,1,5,Needs Attention
17515,2011-11-08 14:04:00,4,639.02,31,3,3,2,8,Loyal
17516,2011-11-24 16:51:00,5,768.08,15,4,4,3,11,Loyal
17517,2011-02-04 11:48:00,1,153.94,309,1,2,1,4,Needs Attention
17519,2011-11-22 16:43:00,6,1844.02,17,4,4,4,12,Champions
17520,2011-10-17 12:04:00,1,546.81,54,2,2,2,6,Needs Attention
17521,2011-11-10 11:22:00,3,723.2099999999999,30,3,3,3,9,Loyal
17522,2011-12-08 12:31:00,5,1066.15,2,4,4,3,11,Loyal
17523,2011-11-28 13:20:00,4,652.74,11,4,3,2,9,Loyal
17524,2010-12-13 14:32:00,1,145.0,361,1,2,1,4,Needs Attention
17525,2010-12-15 12:05:00,1,422.70000000000005,360,1,2,2,5,Needs Attention
17526,2011-12-05 11:05:00,4,1195.8999999999999,5,4,3,3,10,Loyal
17527,2011-10-17 12:32:00,4,939.37,54,2,3,3,8,At Risk
17528,2011-12-08 13:27:00,8,3628.5,1,4,4,4,12,Champions
17530,2011-12-08 18:42:00,10,2380.41,1,4,4,4,12,Champions
17531,2011-06-02 19:17:00,1,296.7,190,1,2,1,4,Needs Attention
17534,2011-10-17 12:47:00,1,223.36,54,2,2,1,5,Needs Attention
17535,2011-03-04 15:20:00,1,164.4,280,1,2,1,4,Needs Attention
17536,2011-06-15 13:23:00,1,76.5,177,1,2,1,4,Needs Attention
17537,2011-11-10 10:56:00,2,897.62,30,3,3,3,9,Loyal
17538,2011-11-14 12:12:00,1,98.42,26,3,2,1,6,Promising
17540,2011-11-15 11:56:00,2,578.9,25,3,3,2,8,Loyal
